condition_mean,condition_type,values
80,Automated,75.95974858977432
80,Automated,78.47927695183212
80,Automated,73.7201433773492
80,Automated,76.09566602635498
80,Automated,78.05617728913072
80,Automated,77.29744240558283
80,Automated,82.93862125986294
80,Automated,72.69411935557821
80,Automated,87.74707887784601
80,Automated,81.22682634733802
80,Automated,77.38148683737377
80,Automated,78.82650714682872
80,Automated,70.058280475951
80,Automated,73.12010116619822
80,Automated,85.3847994768162
80,Automated,83.06600535893669
80,Automated,73.6669260244368
80,Automated,78.64486790072036
80,Automated,80.27944597321834
80,Automated,70.12281004560704
80,Automated,83.24312552308136
80,Automated,85.99305467664632
80,Automated,75.090957313258
80,Automated,66.40979486223308
80,Automated,79.67086648106947
80,Automated,78.83132685206854
80,Automated,83.32900308453146
80,Automated,88.29414820560615
80,Automated,82.9618655533779
80,Automated,82.83155272426482
80,Automated,86.74428119305689
80,Automated,79.31446524155925
80,Automated,76.87874099770822
80,Automated,77.11383326587931
80,Automated,77.79442621799238
80,Automated,83.76774029367057
80,Automated,74.86361404176988
80,Automated,72.65061811765709
80,Automated,85.14960258242796
80,Automated,72.78631396265357
80,Automated,81.02211266660287
80,Automated,80.50998598873488
80,Automated,80.60314338360058
80,Automated,74.10971401851486
80,Automated,74.36798074708791
80,Automated,76.10714924718023
80,Automated,64.80484661825592
80,Automated,82.52992805541096
80,Automated,85.89948915980003
80,Automated,81.81624249372472
80,Automated,72.57525380876397
80,Automated,77.03870584000708
80,Automated,85.26081400611504
80,Automated,80.92013157476772
80,Automated,76.74684777213085
80,Automated,79.95033413101847
80,Automated,66.91849401629389
80,Automated,78.17238615425967
80,Automated,85.34711547227975
80,Automated,83.34709046279971
80,Automated,83.2362767539846
80,Automated,80.90255317560437
80,Automated,77.94936099225546
80,Automated,79.43180568368359
80,Automated,68.95027803526638
80,Automated,72.2734844780477
80,Automated,77.84890367972872
80,Automated,74.60234220386091
80,Automated,76.96141490504795
80,Automated,82.19824148028385
80,Automated,81.33701410486897
80,Automated,70.2912442079546
80,Automated,73.36306009950748
80,Automated,85.37978062195674
80,Automated,72.08271905973675
80,Automated,81.08500890006638
80,Automated,75.69660531667401
80,Automated,82.30319189214593
80,Automated,72.66502216077751
80,Automated,86.66282922367287
80,Automated,83.46767537233046
80,Automated,80.89511351464519
80,Automated,73.58506321989977
80,Automated,79.69073877846716
80,Automated,74.08483160687942
80,Automated,79.6565693560764
80,Automated,74.229457714343
80,Automated,82.09697471863954
80,Automated,77.49188148338743
80,Automated,79.73362888298689
80,Automated,76.87224113363993
80,Automated,82.90610358202582
80,Automated,77.62170068523059
80,Automated,87.59237808440822
80,Automated,76.45080775109301
80,Automated,79.02694870563515
80,Automated,72.35319749292663
80,Automated,73.50095408511473
80,Automated,75.6304599841509
80,Automated,75.74783640647446
80,Automated,78.88482716893348
80,Automated,74.54169010217876
80,Automated,85.05381729291936
80,Automated,83.24648211905948
80,Automated,84.8750732429855
80,Automated,73.12623163841255
80,Automated,79.15456272652301
80,Automated,84.5710895916234
80,Automated,82.86750609751269
80,Automated,80.68265243993518
80,Automated,83.01751309316697
80,Automated,72.02809434303619
80,Automated,74.51666359337962
80,Automated,76.69062855577053
80,Automated,79.330951962113
80,Automated,80.8883920265899
80,Automated,83.91805151864092
80,Automated,75.41697458835428
80,Automated,77.62922348467085
80,Automated,78.4018219298529
80,Automated,70.32565000337911
80,Automated,76.31432001358303
80,Automated,76.9653007289561
80,Automated,79.8728462286118
80,Automated,68.74149390722904
80,Automated,69.91860764284958
80,Automated,84.2062204245311
80,Automated,82.7074599977694
80,Automated,77.7100306227427
80,Automated,82.96080496904857
80,Automated,85.47544689614676
80,Automated,72.7418491914718
80,Automated,75.91874814669238
80,Automated,82.73517295674166
80,Automated,79.08637289145653
80,Automated,76.41616969545552
80,Automated,78.9645960532922
80,Automated,74.61686101330976
80,Automated,92.21467375224138
80,Automated,88.05589530943674
80,Automated,87.16003627312655
80,Automated,77.94287893928903
80,Automated,85.37680301166887
80,Automated,77.70797000913906
80,Automated,86.58786672344623
80,Automated,81.46678345147781
80,Automated,80.84448764784709
80,Automated,79.22512513643899
80,Automated,72.9052345932734
80,Automated,82.83228128703789
80,Automated,73.86568416172945
80,Automated,81.03719548198897
80,Automated,64.34266218587423
80,Automated,71.0292998449272
80,Automated,79.72355400201853
80,Automated,81.08144672199118
80,Automated,71.71671898160747
80,Automated,82.01987754094957
80,Automated,75.56444011623506
80,Automated,76.92418361446818
80,Automated,81.66978712847863
80,Automated,80.39396185187667
80,Automated,74.98661198211
80,Automated,81.22963475422122
80,Automated,90.47445345037946
80,Automated,88.18642929989056
80,Automated,75.67847067439732
80,Automated,79.46674028715738
80,Automated,80.96406983190364
80,Automated,79.99886745072457
80,Automated,77.4136949819304
80,Automated,82.80324236443464
80,Automated,77.69047539431716
80,Automated,77.87346902436983
80,Automated,80.82799311910611
80,Automated,79.79364465731007
80,Automated,76.5740281971076
80,Automated,78.14612601741425
80,Automated,80.89936779195203
80,Automated,72.90739371462435
80,Automated,79.04411445459405
80,Automated,81.58611549294343
80,Automated,84.7818415608378
80,Automated,76.25697409583061
80,Automated,83.82549225755706
80,Automated,79.962016498228
80,Automated,85.83046785710319
80,Automated,80.82314862709188
80,Automated,77.53422932530347
80,Automated,77.9004617819502
80,Automated,81.4108222629695
80,Automated,87.8020212943413
80,Automated,89.9603391854281
80,Automated,88.47232816296304
80,Automated,80.65462826410692
80,Automated,82.30834416456887
80,Automated,84.45633294198836
80,Automated,80.86337702876794
80,Automated,93.26804433204931
80,Automated,76.89173644732371
80,Automated,90.0534852706261
80,Automated,88.80249246303573
80,Automated,88.24237055221641
80,Automated,84.49376014612592
80,Automated,77.04881623013374
80,Automated,83.33559180909467
80,Automated,91.5488702597017
80,Automated,82.20484710599474
80,Automated,78.66258538179295
80,Automated,76.76956727838018
80,Automated,77.58685120334145
80,Automated,82.1945199878006
80,Automated,72.37527841993402
80,Automated,86.24078121834417
80,Automated,86.43681610642139
80,Automated,88.67861521378201
80,Automated,84.73516082312683
80,Automated,84.78770532904058
80,Automated,80.67602358381941
80,Automated,78.7449582760237
80,Automated,83.47775001843377
80,Automated,83.04732626617003
80,Automated,83.93519796597191
80,Automated,83.92199281819285
80,Automated,78.94918925977603
80,Automated,82.37383111520089
80,Automated,77.6879607783287
80,Automated,82.26086287523897
80,Automated,76.30805125282919
80,Automated,73.28922927274544
80,Automated,73.59626395486319
80,Automated,79.76239446550716
80,Automated,77.32504444276819
80,Automated,68.40364519032418
80,Automated,82.56884033652621
80,Automated,75.51625328824817
80,Automated,73.79829224970848
80,Automated,74.26873734791555
80,Automated,73.20345374249608
80,Automated,82.21829847760468
80,Automated,76.29476908625699
80,Automated,88.14373046967098
80,Automated,81.96083559413309
80,Automated,71.32045464354906
80,Automated,88.7428775944595
80,Automated,77.53195846982491
80,Automated,80.62027341216275
80,Automated,84.1057664759866
80,Automated,81.94283429687293
80,Automated,79.98657054078873
80,Automated,82.62239610249837
80,Automated,78.90798449427733
80,Automated,85.94501650678374
80,Automated,82.23438056531107
80,Automated,85.14368911506935
80,Automated,74.5928495581716
80,Automated,85.71244597157153
80,Automated,75.49546150231048
80,Automated,71.43432660223354
80,Automated,71.46188074713717
80,Automated,75.48142918335277
80,Automated,82.06435274304339
80,Automated,78.19447698566006
80,Automated,75.0628869218883
80,Automated,76.9997712601431
80,Automated,78.55296342523941
80,Automated,77.29891798444184
80,Automated,77.09386360508563
80,Automated,81.31073370634584
80,Automated,93.20439850279047
80,Automated,84.39017034900264
80,Automated,69.69994870851001
80,Automated,81.17239612850429
80,Automated,81.55076090925797
80,Automated,87.66138843378874
80,Automated,86.94950710631957
80,Automated,82.58509266802614
80,Automated,81.61595224074688
80,Automated,80.57703057926335
80,Automated,80.95155145571053
80,Automated,84.19983242852352
80,Automated,86.42201131017546
80,Automated,70.27808700699487
80,Automated,79.00350729680555
80,Automated,76.92291852575323
80,Automated,77.89694203791765
80,Automated,82.69732345246761
80,Automated,71.30523039260227
80,Automated,82.71001890258171
80,Automated,81.55048574595631
80,Automated,81.79886886835156
80,Automated,76.3674601984044
80,Automated,79.55336882620908
80,Automated,84.66807685590895
80,Automated,77.04826667509914
80,Automated,76.28042126056799
80,Automated,84.64161183295269
80,Automated,82.54966260684036
80,Automated,79.66318833440809
80,Automated,88.33307028693831
80,Automated,89.550208256649
80,Automated,79.37067124103599
80,Automated,72.92243099708703
80,Automated,77.5159646857509
80,Automated,88.91015766001435
80,Automated,73.51424795474033
80,Automated,72.53754976956695
80,Automated,89.89369978605352
80,Automated,78.04128501433485
80,Automated,86.19469463376389
80,Automated,68.6931025740939
80,Automated,76.45051973495822
80,Automated,74.68730938174913
80,Automated,85.03221044897585
80,Automated,72.65643033504104
80,Automated,78.27703049518583
80,Automated,84.88599460537158
80,Automated,84.04668503022808
80,Automated,86.01693088884119
80,Automated,80.53690001541659
80,Automated,74.74255326911083
80,Automated,86.09591003416217
80,Automated,76.4010441139779
80,Automated,83.93244358033226
80,Automated,77.99164377255892
80,Automated,80.3205494931012
80,Automated,75.01615781858624
80,Automated,72.01515896625315
80,Automated,76.01899248946741
80,Automated,72.53978013383514
80,Automated,75.17431690383646
80,Automated,70.93436397610688
80,Automated,85.61826195465558
80,Automated,84.20929341909115
80,Automated,82.09912774318153
80,Automated,74.79356598106739
80,Automated,83.75597241160851
80,Automated,70.15123922459341
80,Automated,81.75167737424154
80,Automated,80.87651301062954
80,Automated,76.72521989516697
80,Automated,85.43009759498702
80,Automated,78.17876142362356
80,Automated,76.19237793604381
80,Automated,70.80943075691015
80,Automated,77.17581319572137
80,Automated,82.62370036354012
80,Automated,87.062010879905
80,Automated,76.5787154821687
80,Automated,80.41161102092377
80,Automated,77.90324376459641
80,Automated,89.01997919808292
80,Automated,79.38633503033834
80,Automated,83.40541951859667
80,Automated,79.90728872578796
80,Automated,81.74352154574068
80,Automated,90.91970524063778
80,Automated,81.46408036487252
80,Automated,83.97977182018087
80,Automated,78.48750264323917
80,Automated,72.14603418260927
80,Automated,83.49099671325213
80,Automated,78.86001984835141
80,Automated,80.98680665974422
80,Automated,78.13342468960847
80,Automated,87.10635255243835
80,Automated,80.61531155630261
80,Automated,80.06600772340947
80,Automated,73.8099571674634
80,Automated,80.01718269275013
80,Automated,87.6268113915108
80,Automated,77.66480269126077
80,Automated,81.18400181344569
80,Automated,80.469686956506
80,Automated,84.7864273475727
80,Automated,81.14692525056962
80,Automated,79.814288109444007
80,Automated,79.49281301165968
80,Automated,80.50558394655681
80,Automated,84.7628353892177
80,Automated,82.54872185801375
80,Automated,76.41525962377024
80,Automated,77.6741160663547
80,Automated,85.21380531093229
80,Automated,81.49747044318623
80,Automated,75.36820073853389
80,Automated,80.61444248896133
80,Automated,81.64814302585283
80,Automated,84.3716010025645
80,Automated,84.02765071907112
80,Automated,79.54213112217644
80,Automated,77.28898193581983
80,Automated,77.95196108846541
80,Automated,71.17781591379135
80,Automated,70.84289896156906
80,Automated,82.8133626423891
80,Automated,86.09087794131801
80,Automated,87.06091470218877
80,Automated,87.59947799885825
80,Automated,80.63243921210756
80,Automated,76.02992702452059
80,Automated,78.96911790086929
80,Automated,70.79153325842749
80,Automated,78.45498511398922
80,Automated,77.42197245073993
80,Automated,72.97442046919174
80,Automated,78.50882500893383
80,Automated,77.07582583787692
80,Automated,76.087748457059
80,Automated,82.67513679480173
80,Automated,77.90550029625814
80,Automated,78.29898392577667
80,Automated,78.37601359932714
80,Automated,80.68011929981685
80,Automated,79.18898411003345
80,Automated,73.63016387029839
80,Automated,76.60024634287221
80,Automated,85.62640547815565
80,Automated,86.19759708045187
80,Automated,87.13414900605986
80,Automated,89.94934747299679
80,Automated,80.0152498167255
80,Automated,81.43810195715407
80,Automated,81.59989227410824
80,Automated,80.04690337666108
80,Automated,84.798687134728155
80,Automated,82.33007756713612
80,Automated,80.22001511413528
80,Automated,83.00379644774547
80,Automated,79.10641633437605
80,Automated,75.32468676804275
80,Automated,79.52412071447901
80,Automated,77.94471204958927
80,Automated,82.19120429912466
80,Automated,81.52566712850899
80,Automated,86.1546674522514
80,Automated,82.70630298405284
80,Automated,77.25580624557597
80,Automated,81.83993131548061
80,Automated,76.34741879373563
80,Automated,79.40986763487656
80,Automated,81.09149924830264
80,Automated,85.39033215322685
80,Automated,89.2907491111339
80,Automated,90.93714876967543
80,Automated,75.73674849478147
80,Automated,75.43215444523673
80,Automated,75.29408504828638
80,Automated,81.9058820044775
80,Automated,68.58187327134513
80,Automated,69.12066336698742
80,Automated,82.11934858390967
80,Automated,75.41960129574457
80,Automated,78.71759100609194
80,Automated,76.70599518222492
80,Automated,83.27293910540158
80,Automated,74.22986551562175
80,Automated,86.07499287672204
80,Automated,80.57726773032367
80,Automated,83.30885793838546
80,Automated,88.17057958860576
80,Automated,73.28676719523551
80,Automated,82.1061846961701
80,Automated,77.98617873737011
80,Automated,78.78503222011163
80,Automated,81.1479180787272
80,Automated,83.57421380640017
80,Automated,75.77705660653379
80,Automated,79.02122435952991
80,Automated,76.58299890394854
80,Automated,82.47434207347689
80,Automated,87.07515808930401
80,Automated,86.84646674813622
80,Automated,77.09276371113194
80,Automated,82.34944559975366
80,Automated,78.2368692435824
80,Automated,83.36148747065533
80,Automated,77.44388466880449
80,Automated,74.28514296720351
80,Automated,87.30354341453929
80,Automated,83.40479670933486
80,Automated,78.82925945072662
80,Automated,78.26222079341747
80,Automated,74.10866128906612
80,Automated,80.5344447744423
80,Automated,72.87869813733148
80,Automated,72.693002219108
80,Automated,84.4968821507738
80,Automated,75.10833968456488
80,Automated,88.13611532314236
80,Automated,77.19243599883829
80,Automated,78.84005278851994
80,Automated,83.70757262211043
80,Automated,78.36529465855742
80,Automated,80.58190852536251
80,Automated,77.40801599756782
80,Automated,84.68997367692002
80,Automated,92.47610586657304
80,Automated,79.68389566533813
80,Automated,80.37034563528563
80,Automated,85.64661533088203
80,Automated,79.79758547808292
80,Automated,83.59446531085909
80,Automated,77.25029294908038
80,Automated,82.13487306409772
80,Automated,81.61718890920193
80,Automated,75.18871064570175
80,Automated,80.28101272866166
80,Automated,80.23734161847341
80,Automated,87.29154691495518
80,Automated,78.23355455989591
80,Automated,83.31551145430822
80,Automated,78.80339426660005
80,Automated,79.89081573168745
80,Automated,83.79969598582404
80,Automated,74.57855134547584
80,Automated,84.54349097654323
80,Automated,83.56476305804165
80,Automated,76.65285447725572
80,Automated,78.19540113626078
80,Automated,75.81914756918304
80,Automated,78.82792592485563
80,Automated,72.82366742683922
80,Automated,78.19903511300289
80,Automated,77.24042374823487
80,Automated,73.29339797301496
80,Automated,76.23060552681919
80,Automated,80.35091254329886
80,Automated,85.98314023712744
80,Automated,82.0466775047061
80,Automated,83.2871026496899
80,Automated,77.56894295053752
80,Automated,77.73997785176098
80,Automated,79.22400729947364
80,Automated,70.03333914844224
80,Automated,77.09687431810488
80,Automated,76.46630729954977
80,Automated,76.9342874277037
80,Automated,79.87111087284603
80,Automated,75.81408058516871
80,Automated,81.02597733173218
80,Automated,93.53328439644774
80,Automated,81.40491039153675
80,Automated,85.47079702227965
80,Automated,79.98326664467375
80,Automated,76.2190971931629
80,Automated,82.66583088552905
80,Automated,77.82402902533332
80,Automated,83.41253398729772
80,Automated,80.11720005128001
80,Automated,82.13341581598094
80,Automated,88.68273691612002
80,Automated,81.53689439772103
80,Automated,79.41428067405835
80,Automated,84.87474640613095
80,Automated,78.26742824354643
80,Automated,86.54463474614798
80,Automated,78.72402463225254
80,Automated,80.52606288934047
80,Automated,72.23468445116241
80,Automated,92.07108001162587
80,Automated,77.28896411119973
80,Automated,77.06426647946714
80,Automated,77.60250046551461
80,Automated,87.0577168708244
80,Automated,86.68886901575999
80,Automated,78.01586840261957
80,Automated,71.03224637773928
80,Automated,79.79396557457677
80,Automated,70.29730400911612
80,Automated,73.54761968200727
80,Automated,75.61962630876322
80,Automated,76.6397375017428
80,Automated,83.31115625846121
80,Automated,82.89896081835114
80,Automated,91.07887489870696
80,Automated,80.85048172746227
80,Automated,84.6545573197405
80,Automated,79.99292180820102
80,Automated,78.20447796814476
80,Automated,81.60229032628659
80,Automated,84.94959897664893
80,Automated,84.50087907783816
80,Automated,82.75149908010394
80,Automated,81.34104576260864
80,Automated,79.11318275553329
80,Automated,82.9961017997396
80,Automated,83.46748058975656
80,Automated,72.16365649878773
80,Automated,83.39415689873489
80,Automated,77.31522320973089
80,Automated,75.11141263925043
80,Automated,72.6105522477253
80,Automated,83.00542033097663
80,Automated,83.34720098122084
80,Automated,78.92588810833509
80,Automated,76.54674492645043
80,Automated,84.18951870224367
80,Automated,76.56235021166165
80,Automated,77.83936655921858
80,Automated,84.43967227027827
80,Automated,83.12240993955692
80,Automated,78.71501560352687
80,Automated,74.88918950423856
80,Automated,74.41163972539783
80,Automated,79.24359363619365
80,Automated,90.31844205818777
80,Automated,72.59937670188164
80,Automated,74.24082184842804
80,Automated,82.61168357670485
80,Automated,78.74099236202308
80,Automated,80.77951302522504
80,Automated,82.9294681750417
80,Automated,86.01340693208444
80,Automated,79.39608723575589
80,Automated,81.41048261883962
80,Automated,88.35213594777746
80,Automated,77.96367908224987
80,Automated,86.79954657914043
80,Automated,73.83511763950976
80,Automated,78.79525428676708
80,Automated,81.92415163389349
80,Automated,78.6801182830184
80,Automated,78.79879519082357
80,Automated,78.92473189220637
80,Automated,83.20903467397095
80,Automated,81.31157568624128
80,Automated,81.79465965556945
80,Automated,67.5818839134875
80,Automated,81.08216147303698
80,Automated,88.8744416040727
80,Automated,82.45627445550124
80,Automated,75.75814847715174
80,Automated,82.65988386429272
80,Automated,74.46547710994406
80,Automated,87.94462906885761
80,Automated,83.57746527637097
80,Automated,78.2834429154818
80,Automated,82.63919585261256
80,Automated,81.1270091870969
80,Automated,73.93067925318864
80,Automated,79.24141160408175
80,Automated,83.55975888659647
80,Automated,73.83622681685178
80,Automated,74.27268713576767
80,Automated,88.21302085260837
80,Automated,84.40808750341492
80,Automated,80.23392762004185
80,Automated,82.01855704923776
80,Automated,78.01767402813823
80,Automated,77.6242649908775
80,Automated,80.07987174244506
80,Automated,80.38762525305286
80,Automated,82.38006091129671
80,Automated,79.55494095774652
80,Automated,78.44804267694151
80,Automated,79.59646534160103
80,Automated,75.43033488323714
80,Automated,78.34762091436801
80,Automated,70.56520042271717
80,Automated,81.92544978555325
80,Automated,75.01498849865368
80,Automated,77.6265532574695
80,Automated,82.12014195070796
80,Automated,84.04383015927587
80,Automated,79.0268560542444
80,Automated,77.4481913614236
80,Automated,84.39584012906187
80,Automated,77.93556844709657
80,Automated,86.09717423767464
80,Automated,79.23079407888332
80,Automated,76.00762654444507
80,Automated,85.89511159576769
80,Automated,70.3687721638094
80,Automated,82.57135041631665
80,Automated,76.5867776192596
80,Automated,75.98910006220639
80,Automated,77.04701879543788
80,Automated,81.33541713508102
80,Automated,78.72270622742494
80,Automated,86.45925391098514
80,Automated,79.92382947685516
80,Automated,81.1018502054259
80,Automated,76.61820804989534
80,Automated,80.6170418622997
80,Automated,87.40379837244501
80,Automated,89.00879986810075
80,Automated,81.9134279885613
80,Automated,82.15284998965384
80,Automated,80.89824471590575
80,Automated,79.1762401193399
80,Automated,83.24782213742252
80,Automated,76.36703819541609
80,Automated,83.16106548125505
80,Automated,76.61308140494273
80,Automated,80.26785398660189
80,Automated,77.08111331089735
80,Automated,74.61431185572366
80,Automated,74.63060291575384
80,Automated,84.83851632983936
80,Automated,80.62725438087575
80,Automated,82.12118114451411
80,Automated,80.38366666201398
80,Automated,89.05838294247674
80,Automated,72.1612615239576
80,Automated,77.28890698447205
80,Automated,80.9746586430261
80,Automated,79.85842079986888
80,Automated,75.32003459849697
80,Automated,78.24403768280918
80,Automated,79.28440133543776
80,Automated,82.47018520608846
80,Automated,78.90389401255528
80,Automated,80.9009747985425
80,Automated,78.2237100317837
80,Automated,83.4664532944687
80,Automated,76.35812596943623
80,Automated,79.09490269669088
80,Automated,75.34916779427576
80,Automated,73.81284944751923
80,Automated,80.72182183444544
80,Automated,86.57313570379152
80,Automated,82.68070994281668
80,Automated,80.1268193241192
80,Automated,77.24007416204397
80,Automated,76.85923639204333
80,Automated,73.85694546585788
80,Automated,78.97339961327424
80,Automated,77.47708909855925
80,Automated,83.7988132128863
80,Automated,75.47575424480168
80,Automated,72.13493419155884
80,Automated,70.92924612696619
80,Automated,71.1966753132005
80,Automated,77.13568301698466
80,Automated,77.44506206773387
80,Automated,85.20141272284066
80,Automated,85.24729921084574
80,Automated,74.11217054661265
80,Automated,78.86855445407943
80,Automated,79.10537135541212
80,Automated,82.34105394460393
80,Automated,74.11595736404989
80,Automated,79.0290824143572
80,Automated,75.27250885925466
80,Automated,74.24651171764289
80,Automated,87.83530346192616
80,Automated,72.70318667138618
80,Automated,76.37778649915785
80,Automated,77.35488541335815
80,Automated,80.9079806338569
80,Automated,81.89535557395418
80,Automated,78.01796209422787
80,Automated,76.17309712013567
80,Automated,85.04250588930776
80,Automated,82.45873890050018
80,Automated,79.38689220749133
80,Automated,70.82912212944703
80,Automated,79.14218321753683
80,Automated,83.20195066948769
80,Automated,79.17498513378817
80,Automated,81.07799053657014
80,Automated,84.64292659634218
80,Automated,83.26477796017177
80,Automated,85.95629562417407
80,Automated,79.48008900676152
80,Automated,73.73095401108098
80,Automated,81.39737867477153
80,Automated,82.56100283317485
80,Automated,86.36925581237266
80,Automated,85.70667836730696
80,Automated,83.80655297507276
80,Automated,77.28772812297615
80,Automated,79.80545645944545
80,Automated,77.18852029380685
80,Automated,80.21482443005043
80,Automated,88.033312411922
80,Automated,72.90005833623532
80,Automated,80.87181294241459
80,Automated,82.48439455701738
80,Automated,78.17814362356097
80,Automated,84.27382488702781
80,Automated,80.6697508905331
80,Automated,84.29013063007993
80,Automated,79.74336648390886
80,Automated,75.24971189403071
80,Automated,81.13510091364289
80,Automated,81.86364616151785
80,Automated,81.95780940217084
80,Automated,75.24143034091074
80,Automated,70.84580792849115
80,Automated,76.98737830623548
80,Automated,84.61049904281718
80,Automated,81.6492136200716
80,Automated,80.54730097225182
80,Automated,71.3160606034309
80,Automated,77.658675887626
80,Automated,82.70446516651558
80,Automated,75.5382187810498
80,Automated,83.74299328626299
80,Automated,68.77213528733559
80,Automated,75.33372891236132
80,Automated,85.07614447248315
80,Automated,84.07753796109968
80,Automated,76.26517297233515
80,Automated,76.59487120415066
80,Automated,73.78709729764314
80,Automated,84.7732437856261
80,Automated,80.05975343081161
80,Automated,83.51789052391646
80,Automated,78.66072452793267
80,Automated,75.09837241301119
80,Automated,74.6923708189972
80,Automated,87.34041564111098
80,Automated,80.2543132486353
80,Automated,82.62179858980579
80,Automated,83.62413926383414
80,Automated,83.73927050669398
80,Automated,84.67050908049046
80,Automated,77.85346762686848
80,Automated,74.17737739584985
80,Automated,78.04385160503129
80,Automated,81.46365524590271
80,Automated,75.19110027952067
80,Automated,71.27391098577651
80,Automated,91.91389966040802
80,Automated,89.81825538787581
80,Automated,82.85491392406536
80,Automated,84.23476546144333
80,Automated,73.10613577183226
80,Automated,67.761319034655
80,Automated,73.1824211769546
80,Automated,74.03079280937163
80,Automated,85.47931515231502
80,Automated,76.3959577290761
80,Automated,68.72106020052843
80,Automated,75.80058680230943
80,Automated,83.17782939702803
80,Automated,80.81701743056563
80,Automated,74.54845780452919
80,Automated,76.98317452122504
80,Automated,80.87112845374048
80,Automated,74.4609822413223
80,Automated,85.50382534154033
80,Automated,79.5069628621341
80,Automated,82.17647264088713
80,Automated,71.7086651442875
80,Automated,85.64896914359834
80,Automated,74.55760019359217
80,Automated,80.90260422890296
80,Automated,69.88255584749015
80,Automated,78.78843114949713
80,Automated,86.83450387033479
80,Automated,78.81938974322807
80,Automated,87.63465116435978
80,Automated,84.16919604028517
80,Automated,77.40030424553201
80,Automated,75.06371436223667
80,Automated,91.2222610078621
80,Automated,85.22069260830085
80,Automated,76.1910520244184
80,Automated,82.76477921539578
80,Automated,82.56820968767846
80,Automated,84.80939406024847
80,Automated,87.14139230986804
80,Automated,77.31233189429933
80,Automated,86.72866211811187
80,Automated,77.16896596793536
80,Automated,83.72669227103177
80,Automated,80.65664132676602
80,Automated,78.32267522633146
80,Automated,81.66776034494657
80,Automated,81.61116444158351
80,Automated,81.18671780254093
80,Automated,70.86133323319423
80,Automated,81.63946016475089
80,Automated,76.11101280981755
80,Automated,83.96867359693225
80,Automated,74.6658484573262
80,Automated,82.0422524623991
80,Automated,80.60369298093212
80,Automated,80.93631269826145
80,Automated,82.48019592706574
80,Automated,79.02113535567017
80,Automated,81.48792323974861
80,Automated,73.04691010068883
80,Automated,76.18865777358533
80,Automated,71.82813169083653
80,Automated,88.69546608429961
80,Automated,78.08781051987751
80,Automated,83.7888556150811
80,Automated,79.27236831666751
80,Automated,72.85612712598329
80,Automated,76.9135615513682
80,Automated,78.8105082592781
80,Automated,81.91231914247808
80,Automated,78.57308585445283
80,Automated,80.95001634207858
80,Automated,81.54075137120992
80,Automated,88.03767529628995
80,Automated,65.38970443737104
80,Automated,87.43348649275788
80,Automated,87.35909617895304
80,Automated,79.20255434064605
80,Automated,76.62028343172294
80,Automated,67.45527642352371
80,Automated,88.19147473357309
80,Automated,77.75315462266235
80,Automated,77.0396113883744
80,Automated,83.21911077506046
80,Automated,86.9197288084443
80,Automated,78.38217339986932
80,Automated,78.9398928004512
80,Automated,72.93107148843548
80,Automated,80.7504203352454
80,Automated,82.10138207557543
80,Automated,87.80511823316816
80,Automated,77.04181773590012
80,Automated,80.5032716683511
80,Automated,75.05986584538815
80,Automated,86.31296752668405
80,Automated,79.29521573893147
80,Automated,71.96829404636476
80,Automated,67.92678831424654
80,Automated,83.2391576042591
80,Automated,72.18769016297755
80,Automated,77.60982104151353
80,Automated,90.76108527618207
80,Automated,86.62171189105571
80,Automated,81.06366371789146
80,Automated,81.26870746749555
80,Automated,75.63959023449533
80,Automated,82.40950166361925
80,Automated,82.7755552861862
80,Automated,78.75023705176956
80,Automated,75.51376749509465
80,Automated,74.12743273346261
80,Automated,82.43009817492566
80,Automated,79.9759878408162
80,Automated,82.93342201071086
80,Automated,86.01080559039326
80,Automated,81.24295909241131
80,Automated,76.1886344401835
80,Automated,85.56768364431223
80,Automated,79.91071302465535
80,Automated,77.5689596553344
80,Automated,90.73820838419462
80,Automated,85.15146196155743
80,Automated,79.81191132911077
80,Automated,80.66100216913934
80,Automated,75.46485779739736
80,Automated,76.58216303706608
80,Automated,75.01151373556561
80,Automated,80.84948894109172
80,Automated,71.60638329618024
80,Automated,76.96856275382268
80,Automated,79.62880472532048
80,Automated,70.35814505585832
80,Automated,79.45498891880706
80,Automated,68.375631676481
80,Automated,73.63941612969455
80,Automated,82.31949152581522
80,Automated,77.61434576738525
80,Automated,89.08737162770689
80,Automated,85.7266027799654
80,Automated,81.86881386861592
80,Automated,87.19096278429276
80,Automated,80.89238977010731
80,Automated,79.08967255266201
80,Automated,79.49837207125333
80,Automated,82.36070599801597
80,Automated,77.1358617241344
80,Automated,85.58627580239302
80,Automated,77.6597780534078
80,Automated,84.75380067327134
80,Automated,81.19094754271323
80,Automated,80.79064685628451
80,Automated,74.60348043608002
80,Automated,82.71342643190357
80,Automated,80.19215300769517
80,Automated,83.14432887042298
80,Automated,74.4943173907786
80,Automated,84.30477762018482
80,Automated,83.18876505075569
80,Automated,81.00326611847329
80,Automated,80.26838021337112
80,Automated,79.5354032359656
80,Automated,80.14984224161907
80,Automated,76.74233828863639
80,Automated,83.40345970018723
80,Automated,83.33911839343199
80,Automated,87.30042598868836
80,Automated,76.35069597091717
80,Automated,88.4955560938588
80,Automated,83.08209652441667
80,Automated,81.7732579538468
80,Automated,74.07768884229768
80,Automated,82.23913973255424
80,Automated,91.04222908543659
80,Automated,78.68675539890995
